Iteration,Avg,Lower,Upper
121,0.6442622950819672,0.5877049180327869,0.6926229508196722
122,0.6422764227642277,0.583739837398374,0.6943089430894309
123,0.6435483870967742,0.5870967741935484,0.6895161290322581
124,0.6416000000000001,0.5824,0.6848
125,0.6412698412698412,0.5857142857142857,0.6865079365079365
126,0.6409448818897637,0.5881889763779528,0.6889763779527559
127,0.640625,0.590625,0.69140625
128,0.6372093023255815,0.586046511627907,0.686046511627907
129,0.6384615384615384,0.5892307692307692,0.6884615384615385
130,0.6396946564885495,0.5854961832061069,0.6908396946564886
131,0.6409090909090909,0.5886363636363636,0.6924242424242424
132,0.6406015037593986,0.5909774436090225,0.68796992481203
133,0.6388059701492538,0.5865671641791045,0.6902985074626865
134,0.6414814814814814,0.5896296296296296,0.6925925925925925
135,0.6441176470588235,0.5926470588235294,0.6948529411764706
136,0.6467153284671534,0.5956204379562045,0.697080291970803
137,0.644927536231884,0.5985507246376812,0.6920289855072463
138,0.6446043165467625,0.6007194244604317,0.6935251798561152
139,0.6442857142857142,0.6028571428571429,0.6957142857142856
140,0.6439716312056738,0.599290780141844,0.6914893617021276
141,0.643661971830986,0.5950704225352113,0.6936619718309859
142,0.6447552447552448,0.5972027972027972,0.6958041958041957
143,0.6472222222222223,0.6,0.6979166666666666
144,0.646896551724138,0.6020689655172414,0.6993103448275861
145,0.6465753424657535,0.6041095890410959,0.7006849315068494
146,0.6489795918367347,0.6068027210884354,0.7027210884353742
147,0.65,0.6033783783783784,0.7047297297297297
148,0.6496644295302014,0.6053691275167785,0.7006711409395973
149,0.6506666666666667,0.6080000000000001,0.7026666666666667
150,0.6503311258278146,0.6039735099337749,0.7046357615894039
151,0.65,0.605921052631579,0.7006578947368421
152,0.6496732026143791,0.6026143790849673,0.7019607843137255
153,0.6493506493506495,0.6045454545454546,0.7032467532467532
154,0.6503225806451612,0.6070967741935483,0.7051612903225807
155,0.65,0.6089743589743589,0.7064102564102565
156,0.6496815286624203,0.6057324840764331,0.70828025477707
157,0.6481012658227848,0.6082278481012658,0.7037974683544304
158,0.6490566037735849,0.6050314465408805,0.7056603773584905
159,0.6475000000000001,0.606875,0.701875
160,0.6459627329192548,0.6031055900621118,0.7031055900621118
161,0.6456790123456789,0.6049382716049383,0.7049382716049383
162,0.645398773006135,0.601840490797546,0.7012269938650307
163,0.646341463414634,0.603658536585366,0.7030487804878048
164,0.6436363636363637,0.6000000000000001,0.7042424242424243
165,0.6409638554216868,0.5969879518072289,0.7000000000000001
166,0.6395209580838324,0.5988023952095808,0.6958083832335329
167,0.6416666666666666,0.6011904761904762,0.6976190476190476
168,0.6390532544378699,0.5976331360946747,0.6940828402366864
169,0.6399999999999999,0.5947058823529412,0.6958823529411764
170,0.6374269005847953,0.5912280701754385,0.691812865497076
171,0.6383720930232558,0.5936046511627907,0.6936046511627908
172,0.6369942196531792,0.5907514450867052,0.6947976878612716
173,0.6367816091954024,0.593103448275862,0.6959770114942528
174,0.6365714285714287,0.594857142857143,0.6971428571428571
175,0.6363636363636365,0.5920454545454545,0.6982954545454545
176,0.6372881355932203,0.5943502824858757,0.7000000000000001
177,0.6382022471910112,0.5966292134831461,0.7016853932584269
178,0.6391061452513966,0.5988826815642457,0.7027932960893855
179,0.638888888888889,0.6011111111111112,0.6994444444444445
180,0.6397790055248619,0.6033149171270719,0.7011049723756906
181,0.6395604395604396,0.6054945054945055,0.6972527472527473
182,0.639344262295082,0.607103825136612,0.698360655737705
183,0.6369565217391304,0.6038043478260869,0.6945652173913044
184,0.6367567567567567,0.6010810810810812,0.6962162162162162
185,0.635483870967742,0.6026881720430108,0.6930107526881721
186,0.6352941176470587,0.6042780748663101,0.6898395721925134
187,0.6361702127659574,0.6015957446808511,0.6914893617021276
188,0.634920634920635,0.598941798941799,0.6883597883597884
189,0.6347368421052632,0.5963157894736841,0.6900000000000001
190,0.6345549738219896,0.5984293193717278,0.6910994764397906
191,0.6354166666666667,0.6005208333333334,0.6921875
192,0.6352331606217616,0.6025906735751295,0.689119170984456
193,0.6329896907216495,0.6041237113402061,0.6855670103092784
194,0.6317948717948718,0.6015384615384616,0.6825641025641026
195,0.6326530612244897,0.6030612244897959,0.6841836734693878
196,0.6335025380710659,0.6050761421319797,0.6852791878172588
197,0.6313131313131313,0.602020202020202,0.6863636363636364
198,0.629145728643216,0.5989949748743719,0.6874371859296482
199,0.631,0.601,0.6890000000000001
200,0.6318407960199005,0.6029850746268658,0.6900497512437812
201,0.6297029702970297,0.6000000000000001,0.6871287128712871
202,0.6305418719211824,0.6019704433497537,0.6842364532019705
203,0.6294117647058823,0.5995098039215686,0.6813725490196079
204,0.6302439024390244,0.6009756097560977,0.6829268292682926
205,0.6310679611650485,0.6024271844660194,0.6844660194174758
206,0.6309178743961352,0.6043478260869566,0.6816425120772948
207,0.6307692307692309,0.60625,0.6788461538461539
208,0.630622009569378,0.6076555023923444,0.6799043062200957
209,0.6323809523809525,0.6095238095238096,0.6814285714285715
210,0.6322274881516587,0.6071090047393366,0.6824644549763033
211,0.6320754716981132,0.6042452830188679,0.6839622641509434
212,0.6309859154929577,0.6018779342723005,0.6807511737089202
213,0.6317757009345795,0.6037383177570094,0.6817757009345795
214,0.6306976744186047,0.6051162790697675,0.6790697674418604
215,0.6314814814814815,0.6069444444444445,0.6805555555555556
216,0.631336405529954,0.6041474654377881,0.6820276497695853
217,0.6311926605504586,0.6059633027522937,0.6830275229357798
218,0.6301369863013698,0.6073059360730594,0.6799086757990868
219,0.6300000000000001,0.605,0.6809090909090909
220,0.6298642533936651,0.606787330316742,0.6778280542986426
221,0.6306306306306306,0.6045045045045047,0.6792792792792792
222,0.631390134529148,0.6062780269058297,0.6802690582959641
223,0.6294642857142858,0.6035714285714286,0.6772321428571428
224,0.6302222222222222,0.6013333333333334,0.6786666666666666
225,0.6300884955752212,0.5991150442477876,0.6761061946902654
226,0.6290748898678414,0.5969162995594713,0.6770925110132158
227,0.6298245614035087,0.5986842105263158,0.6745614035087719
228,0.6279475982532751,0.5960698689956332,0.6755458515283843
229,0.6269565217391305,0.5934782608695652,0.6769565217391303
230,0.6268398268398269,0.5909090909090909,0.6783549783549784
231,0.625,0.5922413793103449,0.6754310344827585
232,0.6231759656652361,0.5896995708154507,0.672961373390558
233,0.6239316239316239,0.5914529914529915,0.673931623931624
234,0.6246808510638298,0.5931914893617021,0.6714893617021277
235,0.6245762711864407,0.5944915254237289,0.6728813559322033
236,0.6244725738396625,0.5962025316455696,0.6738396624472573
237,0.6243697478991597,0.5974789915966386,0.6714285714285715
238,0.6234309623430961,0.595397489539749,0.6686192468619248
239,0.6241666666666666,0.5970833333333333,0.6699999999999999
240,0.6224066390041494,0.5946058091286307,0.6709543568464731
241,0.6231404958677687,0.5958677685950413,0.6723140495867768
242,0.6238683127572017,0.597119341563786,0.6736625514403292
243,0.6237704918032787,0.5950819672131148,0.675
244,0.6244897959183674,0.5967346938775511,0.6726530612244899
245,0.6252032520325204,0.5947154471544716,0.6739837398373983
246,0.6251012145748988,0.5963562753036438,0.671255060728745
247,0.6258064516129032,0.5975806451612904,0.6725806451612903
248,0.6265060240963854,0.5955823293172691,0.6738955823293173
249,0.6248,0.5968,0.6712
250,0.6239043824701195,0.5948207171314741,0.6685258964143426
251,0.623015873015873,0.5928571428571429,0.6662698412698411
252,0.6213438735177866,0.5940711462450593,0.6636363636363637
253,0.6228346456692913,0.5956692913385828,0.6649606299212598
254,0.6219607843137255,0.5933333333333334,0.6658823529411764
255,0.621875,0.594921875,0.6636718749999999
256,0.6202334630350195,0.5926070038910506,0.661089494163424
257,0.6217054263565892,0.594186046511628,0.6624031007751937
258,0.62007722007722,0.591891891891892,0.6598455598455598
259,0.6215384615384616,0.5934615384615385,0.6611538461538462
260,0.6199233716475097,0.5911877394636015,0.6620689655172413
261,0.6183206106870228,0.5893129770992366,0.6595419847328244
262,0.6182509505703423,0.5908745247148289,0.6604562737642585
263,0.6174242424242424,0.5890151515151516,0.6583333333333332
264,0.6166037735849057,0.5867924528301887,0.6562264150943395
265,0.6157894736842106,0.5845864661654135,0.6541353383458647
266,0.6157303370786517,0.5861423220973783,0.6550561797752809
267,0.6164179104477612,0.5876865671641791,0.6559701492537313
268,0.61635687732342,0.5888475836431227,0.6572490706319702
269,0.617037037037037,0.587037037037037,0.6585185185185185
270,0.6177121771217713,0.5885608856088561,0.6594095940959409
271,0.6169117647058824,0.5863970588235294,0.6573529411764705
272,0.6168498168498169,0.5875457875457876,0.6553113553113552
273,0.6167883211678832,0.5886861313868613,0.6532846715328468
274,0.616,0.5865454545454545,0.6545454545454545
275,0.6166666666666667,0.5880434782608697,0.6557971014492754
276,0.6166064981949458,0.5862815884476534,0.6570397111913358
277,0.6158273381294964,0.587410071942446,0.6550359712230216
278,0.6150537634408602,0.5853046594982079,0.6559139784946236
279,0.6157142857142858,0.5867857142857142,0.6539285714285714
280,0.6149466192170818,0.5882562277580071,0.6516014234875445
281,0.6141843971631207,0.5861702127659575,0.649645390070922
282,0.6141342756183745,0.5876325088339223,0.6473498233215548
283,0.6140845070422535,0.5890845070422536,0.6454225352112677
284,0.6140350877192983,0.5870175438596491,0.6466666666666666
285,0.6146853146853146,0.5884615384615385,0.6479020979020979
286,0.6146341463414634,0.5895470383275262,0.6487804878048781
287,0.6145833333333334,0.5878472222222223,0.6499999999999999
288,0.6145328719723183,0.5892733564013841,0.6508650519031142
289,0.6137931034482758,0.5903448275862069,0.6489655172413793
290,0.613745704467354,0.5914089347079038,0.649828178694158
291,0.6136986301369863,0.5928082191780824,0.6479452054794521
292,0.6136518771331059,0.5938566552901023,0.6488054607508533
293,0.6142857142857143,0.5952380952380952,0.65
294,0.6142372881355932,0.5966101694915256,0.6508474576271186
295,0.6141891891891893,0.5949324324324325,0.6489864864864864
296,0.6148148148148149,0.5962962962962963,0.6498316498316499
297,0.6154362416107383,0.5973154362416108,0.6510067114093959
298,0.6147157190635453,0.5953177257525085,0.6491638795986622
299,0.6146666666666667,0.5936666666666667,0.65
300,0.6152823920265782,0.5950166112956812,0.6481727574750831
301,0.6158940397350993,0.5963576158940398,0.6463576158940397
302,0.6145214521452145,0.5973597359735974,0.6442244224422441
303,0.6138157894736842,0.5957236842105263,0.6450657894736842
304,0.6144262295081967,0.5970491803278688,0.6459016393442623
305,0.6150326797385621,0.5983660130718954,0.6470588235294117
306,0.614983713355049,0.5993485342019544,0.6482084690553745
307,0.6142857142857142,0.5977272727272727,0.6464285714285715
308,0.6135922330097088,0.5957928802588998,0.6475728155339806
309,0.6122580645161291,0.5938709677419355,0.645483870967742
310,0.6115755627009646,0.592282958199357,0.6434083601286174
311,0.6115384615384616,0.5907051282051282,0.6442307692307692
312,0.6121405750798722,0.5920127795527157,0.6424920127795526
313,0.610828025477707,0.5901273885350319,0.640764331210191
314,0.6107936507936509,0.5882539682539683,0.641904761904762
315,0.6107594936708861,0.5867088607594937,0.6430379746835444
316,0.6113564668769716,0.58801261829653,0.6441640378548896
317,0.6119496855345912,0.5889937106918239,0.6452830188679245
318,0.6119122257053292,0.5874608150470219,0.6460815047021944
319,0.61125,0.585625,0.646875
320,0.611214953271028,0.5869158878504672,0.6476635514018692
321,0.6111801242236026,0.5850931677018634,0.6487577639751553
322,0.6105263157894737,0.5860681114551083,0.6495356037151703
323,0.6086419753086421,0.5842592592592593,0.6475308641975308
324,0.6073846153846153,0.5827692307692308,0.6455384615384616
325,0.6061349693251533,0.5809815950920245,0.643558282208589
326,0.6048929663608563,0.5819571865443425,0.6415902140672783
327,0.6036585365853658,0.5801829268292683,0.6423780487804878
328,0.6036474164133738,0.5784194528875379,0.6434650455927051
329,0.6030303030303029,0.5793939393939394,0.6442424242424242
330,0.6030211480362538,0.5803625377643504,0.6453172205438067
331,0.6030120481927711,0.5789156626506023,0.6436746987951807
332,0.6024024024024024,0.5771771771771772,0.6447447447447447
333,0.6011976047904192,0.575748502994012,0.642814371257485
334,0.6005970149253732,0.5740298507462687,0.6438805970149254
335,0.6,0.5723214285714285,0.6422619047619047
336,0.599406528189911,0.5706231454005934,0.6406528189910979
337,0.5999999999999999,0.5715976331360947,0.6417159763313609
338,0.599410029498525,0.5725663716814159,0.640117994100295
339,0.5994117647058823,0.5711764705882353,0.6385294117647059
340,0.5982404692082112,0.5697947214076247,0.6366568914956012
341,0.5970760233918129,0.5684210526315789,0.6347953216374269
342,0.5953352769679301,0.5667638483965015,0.6329446064139942
343,0.5953488372093023,0.565406976744186,0.6337209302325582
344,0.5947826086956522,0.5640579710144928,0.6318840579710144
345,0.5947976878612716,0.565028901734104,0.6326589595375723
346,0.5948126801152738,0.5634005763688761,0.6337175792507205
347,0.5954022988505747,0.5646551724137931,0.6347701149425288
348,0.5942693409742119,0.5630372492836677,0.6332378223495702
349,0.5948571428571428,0.564,0.6342857142857143
350,0.5948717948717949,0.564957264957265,0.6353276353276354
351,0.59375,0.5633522727272727,0.6338068181818182
352,0.5932011331444759,0.5617563739376771,0.6345609065155807
353,0.5920903954802259,0.5604519774011298,0.6327683615819208
354,0.5932394366197185,0.5616901408450705,0.6338028169014085
355,0.5921348314606741,0.5626404494382022,0.6320224719101124
356,0.592156862745098,0.5638655462184874,0.6305322128851539
357,0.5910614525139665,0.5622905027932961,0.6312849162011174
358,0.5899721448467967,0.5610027855153203,0.6295264623955432
359,0.5894444444444444,0.5619444444444445,0.6277777777777778
360,0.5889196675900277,0.5606648199445983,0.6263157894736842
361,0.5883977900552486,0.5593922651933703,0.6248618784530386
362,0.5889807162534435,0.5603305785123966,0.6258953168044077
363,0.5879120879120879,0.5587912087912088,0.6266483516483515
364,0.5863013698630137,0.5572602739726028,0.6249315068493151
365,0.5863387978142076,0.5560109289617485,0.6234972677595629
366,0.5852861035422343,0.5569482288828338,0.6217983651226158
367,0.5853260869565218,0.5557065217391305,0.6203804347826087
368,0.5859078590785908,0.556910569105691,0.6211382113821138
369,0.5848648648648649,0.5554054054054054,0.6218918918918919
370,0.584366576819407,0.5541778975741241,0.6204851752021563
371,0.5844086021505377,0.5551075268817204,0.6190860215053764
372,0.5839142091152816,0.5560321715817694,0.617426273458445
373,0.5834224598930482,0.5569518716577541,0.6181818181818182
374,0.5834666666666666,0.5581333333333334,0.6168
375,0.5835106382978724,0.5590425531914893,0.6178191489361702
376,0.5830238726790451,0.5599469496021221,0.6185676392572945
377,0.5830687830687831,0.5611111111111111,0.6171957671957673
378,0.5820580474934037,0.5598944591029024,0.6155672823218998
379,0.5826315789473683,0.5607894736842105,0.6165789473684211
380,0.5821522309711286,0.5595800524934383,0.6152230971128608
381,0.5821989528795812,0.5583769633507853,0.6159685863874345
382,0.5817232375979113,0.5569190600522194,0.616710182767624
383,0.58125,0.55546875,0.6153645833333333
384,0.5802597402597403,0.5563636363636364,0.6137662337662337
385,0.5792746113989636,0.5549222797927461,0.6124352331606218
386,0.5788113695090439,0.5534883720930233,0.6131782945736434
387,0.5793814432989691,0.554639175257732,0.6141752577319588
388,0.5789203084832906,0.5555269922879178,0.6125964010282776
389,0.5784615384615386,0.5541025641025642,0.6112820512820514
390,0.5769820971867008,0.5526854219948849,0.6097186700767263
391,0.5770408163265306,0.5512755102040816,0.6107142857142858
392,0.5770992366412213,0.5521628498727735,0.6114503816793893
393,0.5771573604060913,0.5510152284263959,0.6124365482233503
394,0.5767088607594937,0.5518987341772152,0.6108860759493672
395,0.5757575757575758,0.5507575757575758,0.6093434343434344
396,0.5743073047858942,0.5493702770780856,0.607808564231738
397,0.5753768844221105,0.550502512562814,0.6087939698492463
398,0.574937343358396,0.54937343358396,0.6072681704260652
399,0.5755000000000001,0.5505000000000001,0.608
400,0.5760598503740648,0.5513715710723192,0.6089775561097257
401,0.5746268656716418,0.55,0.6074626865671641
402,0.5746898263027296,0.5508684863523573,0.6062034739454094
403,0.5747524752475247,0.551980198019802,0.6049504950495049
404,0.5743209876543209,0.5506172839506173,0.6037037037037037
405,0.5733990147783252,0.5492610837438424,0.6044334975369459
406,0.5724815724815725,0.5481572481572482,0.6029484029484029
407,0.5720588235294117,0.546813725490196,0.6017156862745098
408,0.5711491442542787,0.5454767726161369,0.6004889975550122
409,0.5702439024390243,0.5441463414634147,0.5992682926829268
410,0.5703163017031632,0.5450121654501217,0.6002433090024332
411,0.5713592233009709,0.5461165048543689,0.6012135922330096
412,0.5709443099273608,0.5450363196125908,0.6019370460048425
413,0.5710144927536233,0.5461352657004831,0.6004830917874396
414,0.5710843373493976,0.5469879518072289,0.6012048192771084
415,0.5706730769230768,0.5456730769230769,0.6021634615384615
416,0.5712230215827339,0.5446043165467626,0.6031175059952039
417,0.570334928229665,0.5433014354066986,0.6016746411483255
418,0.569928400954654,0.5420047732696898,0.6023866348448688
419,0.5695238095238094,0.5407142857142857,0.603095238095238
420,0.5695961995249407,0.5418052256532067,0.6019002375296912
421,0.5701421800947867,0.5407582938388625,0.6028436018957346
422,0.5697399527186762,0.5394799054373522,0.6016548463356974
423,0.5688679245283018,0.5382075471698113,0.6002358490566037
424,0.5689411764705883,0.5371764705882354,0.5990588235294118
425,0.5685446009389672,0.538262910798122,0.5976525821596244
426,0.5686182669789227,0.5372365339578454,0.598360655737705
427,0.5686915887850468,0.5362149532710281,0.5990654205607477
428,0.5696969696969697,0.5372960372960374,0.6
429,0.569767441860465,0.5381395348837209,0.5988372093023255
430,0.5698375870069605,0.537122969837587,0.5976798143851508
431,0.5694444444444444,0.5358796296296297,0.5983796296296297
432,0.5699769053117782,0.5369515011547344,0.5990762124711316
433,0.5700460829493087,0.5380184331797234,0.5979262672811059
434,0.5696551724137932,0.5370114942528736,0.5967816091954024
435,0.5697247706422018,0.5380733944954128,0.5956422018348624
436,0.5693363844393592,0.5389016018306637,0.594279176201373
437,0.5689497716894978,0.5376712328767124,0.5931506849315068
438,0.5694760820045557,0.5387243735763099,0.5920273348519361
439,0.5690909090909091,0.5377272727272727,0.5906818181818182
440,0.5691609977324263,0.5365079365079365,0.591609977324263
441,0.5692307692307692,0.5375565610859728,0.5902714932126697
442,0.5693002257336344,0.536568848758465,0.591196388261851
443,0.568918918918919,0.5353603603603604,0.5918918918918918
444,0.5685393258426965,0.5341573033707866,0.592808988764045
445,0.5681614349775785,0.5349775784753363,0.5934977578475338
446,0.5677852348993289,0.5357941834451901,0.5923937360178971
447,0.5665178571428571,0.5345982142857143,0.5910714285714285
448,0.5665924276169265,0.5334075723830735,0.5919821826280623
449,0.5666666666666667,0.5324444444444444,0.590888888888889
450,0.5662971175166297,0.5314855875831486,0.5898004434589801
451,0.565929203539823,0.5323008849557522,0.5904867256637168
452,0.5668874172185431,0.5333333333333334,0.5913907284768212
453,0.56784140969163,0.5343612334801763,0.5922907488986785
454,0.5679120879120878,0.5331868131868132,0.5931868131868132
455,0.5671052631578947,0.5339912280701755,0.5918859649122807
456,0.5671772428884025,0.5350109409190372,0.5908096280087527
457,0.5659388646288209,0.5338427947598254,0.5895196506550219
458,0.5651416122004357,0.5326797385620915,0.5882352941176471
459,0.5639130434782609,0.5315217391304348,0.5869565217391305
460,0.5635574837310195,0.5305856832971801,0.5876355748373102
461,0.5632034632034633,0.5296536796536796,0.5863636363636363
462,0.5637149028077755,0.5306695464362852,0.587257019438445
463,0.5642241379310345,0.5316810344827586,0.5862068965517241
464,0.5638709677419355,0.530752688172043,0.5868817204301076
465,0.5639484978540772,0.5315450643776825,0.5875536480686696
466,0.5640256959314776,0.5325481798715204,0.5882226980728051
467,0.5632478632478632,0.5314102564102564,0.5871794871794872
468,0.5624733475479744,0.5302771855010662,0.5861407249466951
469,0.5625531914893617,0.5291489361702127,0.5870212765957447
470,0.5617834394904458,0.5280254777070064,0.5859872611464968
471,0.561864406779661,0.5288135593220339,0.5866525423728813
472,0.5610993657505284,0.5295983086680761,0.5854122621564481
473,0.5607594936708862,0.5284810126582279,0.5860759493670887
474,0.5608421052631578,0.5273684210526316,0.5869473684210526
475,0.5600840336134454,0.5264705882352941,0.5857142857142857
476,0.5605870020964361,0.5274633123689727,0.5865828092243187
477,0.5602510460251047,0.5265690376569038,0.5853556485355649
478,0.5603340292275574,0.5275574112734864,0.584133611691023
479,0.5595833333333333,0.5264583333333334,0.5847916666666667
480,0.5604989604989605,0.5274428274428274,0.5856548856548857
481,0.5597510373443984,0.5265560165975104,0.5844398340248963
482,0.560248447204969,0.5273291925465838,0.5853002070393375
483,0.5607438016528926,0.528305785123967,0.584297520661157
484,0.5608247422680412,0.5290721649484537,0.5849484536082474
485,0.5609053497942387,0.529835390946502,0.5858024691358026
486,0.5605749486652977,0.5305954825462013,0.5864476386036961
487,0.5598360655737705,0.5295081967213114,0.5852459016393443
488,0.5603271983640081,0.5286298568507157,0.5860940695296524
489,0.5599999999999999,0.5293877551020408,0.5851020408163266
490,0.560488798370672,0.530346232179226,0.5841140529531568
491,0.5601626016260163,0.5292682926829269,0.5849593495934959
492,0.5602434077079108,0.528397565922921,0.5855983772819473
493,0.5595141700404858,0.5273279352226721,0.5846153846153846
494,0.5599999999999999,0.5282828282828282,0.5852525252525252
495,0.5596774193548387,0.5290322580645161,0.5858870967741935
496,0.5593561368209256,0.5279678068410463,0.5849094567404426
497,0.5590361445783132,0.528714859437751,0.5839357429718876
498,0.5591182364729459,0.5296593186372746,0.5829659318637275
499,0.5592,0.5304,0.5836
